pickup_datetime,pickup_latitude,pickup_longitude,trip_distance,trip_duration
2023-01-01 01:26:00,40.79184247133522,-73.8419130615218,4.573375167746397,1530
2023-01-01 01:27:00,40.75502298854209,-73.99162546968797,1.8077797565568252,1460
2023-01-01 01:28:00,40.85488509703053,-73.8213522139644,10.307211773123353,262
2023-01-01 01:29:00,40.68888597006478,-74.0864993503308,10.24146204073101,3221
2023-01-01 01:30:00,40.54783769837532,-74.08936170446691,14.284567582676557,2284
2023-01-01 01:31:00,40.7852979148892,-74.11929150615622,15.022638514512145,686
2023-01-01 01:32:00,40.80431401944676,-74.01400262010542,14.691934029511486,1928
2023-01-01 01:33:00,40.7245108790278,-73.77649398230547,8.486395291876724,2139
2023-01-01 01:34:00,40.808386871981824,-73.78604396892547,12.81795085091797,3053
2023-01-01 01:35:00,40.697518238545754,-74.00858789601826,11.750432231557227,786
2023-01-01 01:36:00,40.709093131752795,-73.90544063200988,8.720454244279932,1013
2023-01-01 01:37:00,40.671016407343416,-73.83959184176254,12.145647536626868,2927
2023-01-01 01:38:00,40.51016765069764,-74.079396612686,18.97133359577212,2898
2023-01-01 01:39:00,40.54315657079732,-74.11592945705263,4.261428001786858,2350
2023-01-01 01:40:00,40.512571674274696,-73.71395200339384,18.162555867817762,1881
2023-01-01 01:41:00,40.75456416450551,-73.89122134339519,1.5423825226723682,129
2023-01-01 01:42:00,40.62574239243053,-73.70929213908317,6.513589651582383,3122
2023-01-01 01:43:00,40.70342827646588,-74.03112200643389,6.1188323479248,1154
2023-01-01 01:44:00,40.86302658957044,-73.84848415001294,12.714119603677661,1706
2023-01-01 01:45:00,40.59971689165955,-74.08869818172938,3.0588865596571613,217
2023-01-01 01:46:00,40.66415316921425,-74.06939991436305,17.7057784308752,608
2023-01-01 01:47:00,40.80222045541722,-73.94404893936519,16.656752465068305,1899
2023-01-01 01:48:00,40.59151926619665,-74.04019093724597,13.215283483862917,2011
2023-01-01 01:49:00,40.53079196393152,-74.11618921807971,9.439069719947856,2433
2023-01-01 01:50:00,40.615900581165505,-74.06855964900534,18.69264282177053,1118
2023-01-01 01:51:00,40.564488514901605,-74.18212580276708,16.69955781705084,2567
2023-01-01 01:52:00,40.871879060937026,-73.84778818926127,10.236645387584275,2523
2023-01-01 01:53:00,40.823248151825766,-73.95394167145707,14.186530411859069,2678
2023-01-01 01:54:00,40.75336150260417,-74.15287846679774,11.555134067503849,945
2023-01-01 01:55:00,40.848584236075084,-74.11415300343576,11.964873648571158,3550
2023-01-01 01:56:00,40.82146883075964,-74.14873273094368,6.95403335403069,570
2023-01-01 01:57:00,40.57462802355441,-73.89370359586206,9.510649790185486,427
2023-01-01 01:58:00,40.85702359939599,-74.15289481819376,2.023367900400012,3019
2023-01-01 01:59:00,40.71573689676626,-73.8228588334824,7.468299487459554,1970
2023-01-01 02:00:00,40.82297606206562,-74.1897445403398,14.068656049561962,942
2023-01-01 02:01:00,40.858436519969395,-74.07531210600206,19.087712594870634,2314
2023-01-01 02:02:00,40.62720138998875,-73.75466666205405,19.279750198878897,3492
2023-01-01 02:03:00,40.54402076981107,-73.84073434093888,11.336595947935388,3567
2023-01-01 02:04:00,40.59117406501677,-74.16351583353716,12.329133910286851,2685
2023-01-01 02:05:00,40.6708431154505,-73.78943694775741,4.121563117268867,1857
2023-01-01 02:06:00,40.827205906368995,-73.9534824392299,14.05850810782385,1353
2023-01-01 02:07:00,40.84429223330254,-73.77660848641558,1.8778464571505316,3364
2023-01-01 02:08:00,40.502780852212474,-73.8996301127748,6.051370873089168,728
2023-01-01 02:09:00,40.704298921031025,-73.85908348398357,13.533085272066124,2213
2023-01-01 02:10:00,40.66696440125951,-73.70324921980215,6.551047565098042,725
2023-01-01 02:11:00,40.588843124188294,-74.08383222703799,1.4720140452318593,3149
2023-01-01 02:12:00,40.54794614693347,-73.8880272126193,16.721472982343794,319
2023-01-01 02:13:00,40.63504606856145,-73.9698393049713,6.55143513912398,1568
2023-01-01 02:14:00,40.877163881565004,-74.18027402353866,1.7305518847442292,372
2023-01-01 02:15:00,40.6292811728083,-74.19276467924857,1.958369207805871,2738
2023-01-01 02:16:00,40.707516248697345,-74.14038571109107,5.4092965763806955,1904
2023-01-01 02:17:00,40.78120758355807,-73.87545412973073,3.971310970819762,3233
2023-01-01 02:18:00,40.645451840951715,-73.9164184560433,15.598852296712941,2644
2023-01-01 02:19:00,40.888712833088384,-73.92328521941813,6.772838910007171,3311
2023-01-01 02:20:00,40.884978917976845,-74.18407161873587,16.191567808276734,1593
2023-01-01 02:21:00,40.600712918330146,-73.96534850182,3.8899969575514795,1560
2023-01-01 02:22:00,40.69889940235695,-73.73768859107874,10.111144001109635,733
2023-01-01 02:23:00,40.620351323926705,-74.00120406534468,13.916724104286011,1483
2023-01-01 02:24:00,40.61393619775099,-73.88753876510577,13.21382165038417,2080
2023-01-01 02:25:00,40.514754778941814,-73.81009066218843,12.22202349364024,2457
2023-01-01 02:26:00,40.743825733591954,-73.80803736042905,18.53402123765781,2322
2023-01-01 02:27:00,40.701071609291546,-73.94035995880236,4.956240380281515,1466
2023-01-01 02:28:00,40.5205915005,-73.77102402729884,10.127524487011055,1207
2023-01-01 02:29:00,40.61145858569464,-74.00431095331813,17.73785472641197,3423
2023-01-01 02:30:00,40.86330635438666,-73.7556533926076,2.0189284291055625,1751
2023-01-01 02:31:00,40.595824756266786,-74.07988641680222,1.5898212309349673,1788
2023-01-01 02:32:00,40.55795794883649,-74.05989179650471,5.049394607386683,387
2023-01-01 02:33:00,40.69578110411103,-74.1734396879005,12.843913780991361,1648
2023-01-01 02:34:00,40.89426018164424,-73.80220908172886,5.567652715771234,2954
2023-01-01 02:35:00,40.5968221086046,-73.99147238188365,4.20967773427158,157
2023-01-01 02:36:00,40.76885421896235,-74.0854416930443,9.446645149486695,718
2023-01-01 02:37:00,40.80464784613149,-74.08410486119172,12.465162341003523,2407
2023-01-01 02:38:00,40.59505501759696,-73.74930002938538,5.346875286826438,2137
2023-01-01 02:39:00,40.79128653944474,-73.78304169976948,6.36347814111297,1157
2023-01-01 02:40:00,40.6471132530877,-73.92323455732141,12.46440644382452,2279
2023-01-01 02:41:00,40.75292233223743,-73.89194459979214,18.941899228794327,1077
2023-01-01 02:42:00,40.753411884304356,-73.96283721472486,13.657463685042721,982
2023-01-01 02:43:00,40.7143098736299,-74.0041667285606,15.76663079989892,2191
2023-01-01 02:44:00,40.53611590802176,-73.74226155939084,7.652796847731641,3092
2023-01-01 02:45:00,40.8341209982357,-74.13719364823986,5.808960007997088,1668
2023-01-01 02:46:00,40.62831202598869,-73.99077660514189,9.35822099245114,1373
2023-01-01 02:47:00,40.57460740415994,-74.02771904600607,16.239090159877637,698
2023-01-01 02:48:00,40.516310056621904,-73.95092463987443,9.39784301491584,144
2023-01-01 02:49:00,40.736357177275295,-73.97118406272742,17.01114547140229,1337
2023-01-01 02:50:00,40.77102574473691,-73.94055523417447,19.78105362355498,2771
2023-01-01 02:51:00,40.506635131571144,-74.13004051138651,1.9045199817415586,1907
2023-01-01 02:52:00,40.704837223319714,-73.94342924924337,1.385498043632222,578
2023-01-01 02:53:00,40.59059831007917,-74.0787905930564,3.4169992068105555,3583
2023-01-01 02:54:00,40.75806911616378,-74.1078343255059,7.995208676819751,1390
2023-01-01 02:55:00,40.569746571601996,-74.16758289060691,3.055323078335932,243
2023-01-01 02:56:00,40.77637509524099,-73.81867372062193,17.477957313565742,1032
2023-01-01 02:57:00,40.65469413852021,-73.98627903957173,0.9513518950277442,3445
2023-01-01 02:58:00,40.87469199549469,-73.88667815834413,6.657957968548539,2448
2023-01-01 02:59:00,40.555008377658396,-73.83620332834764,4.1015452751370045,286
2023-01-01 03:00:00,40.6364265404201,-73.86034166734322,18.66501693807188,896
2023-01-01 03:01:00,40.545389408496234,-73.96474964045517,13.554879595355544,2371
2023-01-01 03:02:00,40.869877447311424,-74.00605073552414,18.284590000801803,2557
2023-01-01 03:03:00,40.850935741352394,-74.01202004517967,19.46040985105267,1334
2023-01-01 03:04:00,40.60317665108606,-73.87997560153498,10.193415751708699,3539
2023-01-01 03:05:00,40.76399361841367,-73.95260282252907,5.069222606936512,229
2023-01-01 03:06:00,40.82688888008048,-73.77543387600575,4.277711330833491,625
2023-01-01 03:07:00,40.722080324639784,-73.76264900783664,4.84691780287389,1995
2023-01-01 03:08:00,40.7118602313424,-74.11471981099675,14.317569498629057,2239
2023-01-01 03:09:00,40.59674091636018,-74.13188317422714,1.2886916983985144,886
2023-01-01 03:10:00,40.53724110712236,-73.884799536982,1.5015409241379398,665
2023-01-01 03:11:00,40.85888630318133,-74.04938712596886,12.358787376471426,3177
2023-01-01 03:12:00,40.86016722286533,-74.19071464061746,13.020114361379427,409
2023-01-01 03:13:00,40.75324058290931,-73.75567866531853,13.47262702428797,158
2023-01-01 03:14:00,40.63561191641948,-74.0865496163781,7.751669839477529,1829
2023-01-01 03:15:00,40.63968382984506,-73.7353596741571,16.215925329925987,1864
2023-01-01 03:16:00,40.7903822715481,-73.84128277456088,10.905679460669043,1120
2023-01-01 03:17:00,40.85884410398103,-73.81867325504426,2.556579785183679,3569
2023-01-01 03:18:00,40.85483456970604,-74.09926925210343,16.04343648781323,3116
2023-01-01 03:19:00,40.81195021834305,-74.0829027871916,19.08482183227394,134
2023-01-01 03:20:00,40.75681265846171,-73.93936612308796,1.6707081035459943,2165
2023-01-01 03:21:00,40.53365598599802,-74.11395007367507,8.13135110466131,3150
2023-01-01 03:22:00,40.564651485637846,-74.04728415365848,10.006562874277579,461
2023-01-01 03:23:00,40.85942167541083,-74.0392687610261,3.3561798215271805,247
2023-01-01 03:24:00,40.74257162386383,-74.12018503337362,17.420324481766105,198
2023-01-01 03:25:00,40.503678820646655,-74.09740858330242,6.040918075355858,202
2023-01-01 03:26:00,40.54058861714641,-73.80572407899588,15.768666528794123,167
2023-01-01 03:27:00,40.765400707643224,-74.11640207272637,13.584392399552163,280
2023-01-01 03:28:00,40.50202463353849,-74.18577130407805,12.161893538106957,204
2023-01-01 03:29:00,40.564323220567,-73.88532252868553,4.24678554958281,2965
2023-01-01 03:30:00,40.719493515746635,-73.71200844030378,4.8037186507426615,569
2023-01-01 03:31:00,40.77675807907708,-74.03439309268845,1.4232938925581018,2483
2023-01-01 03:32:00,40.76078450380104,-74.14067214840188,5.193892380754194,64
2023-01-01 03:33:00,40.58970772378422,-73.91480633731624,7.236150384480025,447
2023-01-01 03:34:00,40.78487168853901,-73.74682289445218,16.746333425317296,2675
2023-01-01 03:35:00,40.59489963499872,-73.80796911008576,7.644657000938704,3091
2023-01-01 03:36:00,40.63015987926371,-73.88874206579365,15.215124763929325,1817
2023-01-01 03:37:00,40.79859656204721,-74.0424717516962,9.069124485262007,1955
2023-01-01 03:38:00,40.759853159618885,-73.9290599133619,15.804932083880823,619
2023-01-01 03:39:00,40.83968936419767,-74.15437757934788,19.537296208522278,1899
2023-01-01 03:40:00,40.763045156920136,-73.86052728785967,5.176910382122812,3294
2023-01-01 03:41:00,40.727323441334185,-73.83745199055117,17.315661433295585,1831
2023-01-01 03:42:00,40.53746990713124,-73.71748418854504,12.625569682962606,1843
2023-01-01 03:43:00,40.647086321223775,-74.06980132062746,16.437238100978767,424
2023-01-01 03:44:00,40.60608094707269,-74.1907717904785,13.205925094222202,476
2023-01-01 03:45:00,40.597595857351635,-73.92719576778643,8.767015391845927,1695
2023-01-01 03:46:00,40.889204221900975,-73.84660474780159,4.947461319114912,2128
2023-01-01 03:47:00,40.65723908986671,-73.8047962620585,1.8656868939577178,2721
2023-01-01 03:48:00,40.85681862207085,-74.1031305334876,10.94260810698398,576
2023-01-01 03:49:00,40.752455450398905,-74.06912356548149,19.81135884327388,1280
2023-01-01 03:50:00,40.81792452141666,-73.94370453736636,14.891815197777023,720
2023-01-01 03:51:00,40.701054837242076,-74.034699595015,6.883238057280824,3476
2023-01-01 03:52:00,40.73076155385054,-73.76974425670628,16.630493601691338,389
2023-01-01 03:53:00,40.697007077527545,-73.96311992313065,15.495188003439928,437
2023-01-01 03:54:00,40.57809719511922,-73.800210677949,5.991897970392407,3342
2023-01-01 03:55:00,40.7889808461046,-73.90969011975882,0.7789960509875764,219
2023-01-01 03:56:00,40.61230894497634,-73.81345492919145,2.8041714514120173,717
2023-01-01 03:57:00,40.50972638657258,-74.03366350673484,17.607470711085124,2461
2023-01-01 03:58:00,40.75818891836287,-73.78429168903484,16.812979188445,1323
2023-01-01 03:59:00,40.570844271762816,-74.0627138422245,6.256575517128067,138
2023-01-01 04:00:00,40.87618343374116,-73.92695059599836,6.061310812546198,2259
2023-01-01 04:01:00,40.88157143080103,-74.09299644341307,15.960867248498186,2624
2023-01-01 04:02:00,40.86594575608818,-73.9622367391869,18.78588066296073,2490
2023-01-01 04:03:00,40.64806348010218,-74.04091239524566,15.693176507553199,752
2023-01-01 04:04:00,40.50618264661155,-74.06664828468139,12.308784202099849,2097
2023-01-01 04:05:00,40.87132742503509,-73.71650749098599,5.232091331470189,2459
2023-01-01 04:06:00,40.67127365932693,-74.11996294725664,10.752084324857583,1284
2023-01-01 04:07:00,40.88666192761747,-73.80633708127131,5.05348124256866,1010
2023-01-01 04:08:00,40.8854479908357,-73.70791752025839,16.256222691887086,2240
2023-01-01 04:09:00,40.841203782186945,-74.19004925812996,8.045741050595877,2048
2023-01-01 04:10:00,40.617779556827834,-73.85048629297896,16.75709573138351,2741
2023-01-01 04:11:00,40.65403909144077,-74.07354409722186,7.941379750663144,2276
2023-01-01 04:12:00,40.84045466860674,-74.17975608783586,16.57091340139788,925
2023-01-01 04:13:00,40.62676880206251,-73.99855521052169,6.999697395722218,450
2023-01-01 04:14:00,40.56779709867444,-73.73239109491456,9.082587740044563,1941
2023-01-01 04:15:00,40.722720504983336,-74.1941174528165,12.502024177181822,1468
2023-01-01 04:16:00,40.87446190966431,-73.90605715403511,1.870608473583414,879
2023-01-01 04:17:00,40.77841191866999,-73.94930176070234,18.990037705401555,2205
2023-01-01 04:18:00,40.72802446803575,-73.76330791781447,11.685312829414162,3508
2023-01-01 04:19:00,40.53887059750831,-74.15799914273968,10.402490286470645,3099
2023-01-01 04:20:00,40.74600289067967,-73.85923698505668,16.868182436838286,2887
2023-01-01 04:21:00,40.8960215400417,-73.85994515078336,17.382373232988137,399
2023-01-01 04:22:00,40.55603360609461,-73.86545999156886,10.684077888315812,1614
2023-01-01 04:23:00,40.707331860945494,-73.72883275253248,18.581615352975927,191
2023-01-01 04:24:00,40.85094922877118,-73.78845623549657,1.7623864384913723,2317
2023-01-01 04:25:00,40.79630744710168,-74.17901363687825,2.707902948898742,3136
2023-01-01 04:26:00,40.77880629639811,-73.96445857464775,12.137370485281583,436
2023-01-01 04:27:00,40.78099363359484,-74.00102347189933,7.404284304974881,699
2023-01-01 04:28:00,40.6437964604879,-74.0449263894546,9.552390740689377,3185
2023-01-01 04:29:00,40.617436737705795,-73.97433163742295,6.897544748994748,1581
2023-01-01 04:30:00,40.82374446219141,-74.00790290753702,8.392143573176245,3329
2023-01-01 04:31:00,40.82404535787167,-73.98383305006067,16.54160376935284,500
2023-01-01 04:32:00,40.84682892743204,-73.71036906719569,12.07278589715894,1801
2023-01-01 04:33:00,40.86529622102259,-74.15568351262522,19.948218711028215,1263
2023-01-01 04:34:00,40.70453695954438,-73.73888456508064,15.844144357508778,300
2023-01-01 04:35:00,40.70060651787488,-73.9598816432645,5.83649195498562,1869
2023-01-01 04:36:00,40.81931807158671,-73.88812887725024,5.654729795670576,3451
2023-01-01 04:37:00,40.7599855723111,-73.78490851669116,7.050016267281639,2608
2023-01-01 04:38:00,40.78078675090308,-74.01976848542537,16.94355987263098,82
2023-01-01 04:39:00,40.81831706777444,-73.98478904595602,1.032109187686029,2739
2023-01-01 04:40:00,40.85600213672703,-73.99524075986065,4.988534937989526,3124
2023-01-01 04:41:00,40.63519806274061,-74.01263448873212,18.145909196713205,1263
2023-01-01 04:42:00,40.650233181055974,-73.73723533917655,12.977980503623414,1947
2023-01-01 04:43:00,40.537592775936346,-73.7855350544035,4.9235183622706,234
2023-01-01 04:44:00,40.731312056398465,-74.14550000506851,4.773326880535317,257
2023-01-01 04:45:00,40.514376909518695,-74.14593832376146,17.321052984308896,3585
2023-01-01 04:46:00,40.68623920725298,-73.9860652425735,17.928271411402406,158
2023-01-01 04:47:00,40.71705785388303,-74.1506713116336,5.494556273761248,804
2023-01-01 04:48:00,40.61461650085131,-73.89045345236444,8.69995198249238,1510
2023-01-01 04:49:00,40.73633330422761,-74.12815419636914,16.774616903252184,512
2023-01-01 04:50:00,40.51220009997562,-73.9388133680166,15.534645052892765,3322
2023-01-01 04:51:00,40.514939275499685,-74.19639002649815,16.371364078038646,3081
2023-01-01 04:52:00,40.82904022426386,-74.04170182579368,10.608764720365391,1841
2023-01-01 04:53:00,40.6440762565645,-73.86140463816368,18.275206441950875,558
2023-01-01 04:54:00,40.550824205060756,-73.95798052988607,6.856055107111487,3322
2023-01-01 04:55:00,40.708897304021924,-73.7108652570005,3.5551066197766015,200
2023-01-01 04:56:00,40.80799742123944,-73.7629481019669,14.320280485014864,1774
2023-01-01 04:57:00,40.58632841099874,-74.02046461047843,11.017411112134479,2880
2023-01-01 04:58:00,40.7491561903276,-74.17725672926386,17.16442249178488,2282
2023-01-01 04:59:00,40.53413898599751,-73.7771868499425,2.0826053579319415,2527
2023-01-01 05:00:00,40.52067268846744,-73.74438284484266,16.952001867042302,735
2023-01-01 05:01:00,40.71254185262726,-73.78968630329048,6.219245737572033,3565
2023-01-01 05:02:00,40.71625404864404,-74.13602502954012,13.269685509779569,1523
2023-01-01 05:03:00,40.754971960599285,-73.70104243279386,1.2825113870259879,2639
2023-01-01 05:04:00,40.790436533489064,-74.07070788922361,12.386835277920213,977
2023-01-01 05:05:00,40.89034083178501,-73.83789754359582,14.486797939153051,1882
2023-01-01 05:06:00,40.706520139320475,-73.74598256183214,7.690629182859595,2468
2023-01-01 05:07:00,40.629182589176494,-74.08215644283464,4.700508752611735,2553
2023-01-01 05:08:00,40.81807447790748,-73.74587072266146,10.983798193769127,2663
2023-01-01 05:09:00,40.60833290050483,-74.04525921040256,16.74722068649511,767
2023-01-01 05:10:00,40.67558856828225,-73.71179338880798,6.809173486784691,1790
2023-01-01 05:11:00,40.531382552536904,-74.05936998980977,5.4231513016649515,3488
2023-01-01 05:12:00,40.510140297366185,-73.72328208762109,5.93923851843491,1940
2023-01-01 05:13:00,40.88505936587117,-74.17322767455367,19.008076981874957,620
2023-01-01 05:14:00,40.83439204820488,-73.8453639941651,7.505899857408913,1056
2023-01-01 05:15:00,40.77838968243748,-73.9339444330815,0.5702826778215999,118
2023-01-01 05:16:00,40.66358117776571,-73.96106146143863,15.742783555212585,2992
2023-01-01 05:17:00,40.56931772802834,-74.08825284287208,14.135858509040109,1250
2023-01-01 05:18:00,40.56257481706844,-73.84720210511176,3.0070811597578935,1026
2023-01-01 05:19:00,40.600097159265836,-74.10459525427684,19.705632858130794,3052
2023-01-01 05:20:00,40.719690665882446,-73.92357910200762,12.357214563449668,1684
2023-01-01 05:21:00,40.785838369080025,-74.07337731847987,10.26520007334173,1866
2023-01-01 05:22:00,40.76407895068709,-73.72218931010933,7.953275718646376,322
2023-01-01 05:23:00,40.611973558778374,-74.18568440308218,18.02411873349094,1514
2023-01-01 05:24:00,40.881946112265275,-74.10013585994439,5.257287887661984,2303
2023-01-01 05:25:00,40.795158766678306,-74.07884469680629,6.072493554288086,413
2023-01-01 05:26:00,40.72174162100456,-73.99296608711609,2.8870107303880546,2993
2023-01-01 05:27:00,40.74468829849374,-74.08363487906497,15.302822363893071,1000
2023-01-01 05:28:00,40.66784002497111,-73.95432545486561,12.113210967914139,3022
2023-01-01 05:29:00,40.59909239580046,-73.76376723837073,12.376790300462718,106
2023-01-01 05:30:00,40.64238907146051,-73.84396828929542,4.7601734048795405,812
2023-01-01 05:31:00,40.80313844418575,-73.91001900973245,13.197783587978135,1392
2023-01-01 05:32:00,40.5057573954519,-74.15549841100867,15.426439721313848,289
2023-01-01 05:33:00,40.54642905620277,-73.85300394580537,7.478826349150941,3542
2023-01-01 05:34:00,40.5184010568087,-74.11679285784453,16.126269307253388,1984
2023-01-01 05:35:00,40.51629152092759,-73.80681630701915,7.301416476374408,816
2023-01-01 05:36:00,40.8421842336044,-74.07497162074493,15.283699999431109,2423
2023-01-01 05:37:00,40.781463143752006,-73.99147563583955,1.1577370954255202,821
2023-01-01 05:38:00,40.68966953163493,-74.02476489884104,11.247709728736227,1160
2023-01-01 05:39:00,40.5391336642604,-73.77059304266257,19.40576793247779,2169
2023-01-01 05:40:00,40.696646350046734,-74.1367277706433,19.63426971330662,297
